,D/H Sample,ID,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao
3092,2021-12-07T10:00,1210840,8.6,11.9,443.2,6,0.1,2.4,-99.0,-99.0
3093,2021-12-07T10:00,1210788,4.0,13.5,356.3,6,0.0,1.1,-99.0,-99.0
3094,2021-12-07T10:00,11217370,4.0,10.7,23.9,7,0.0,1.1,99.0,-99.0
3095,2021-12-07T10:00,6213621,28.8,-99.0,-99.0,7,-99.0,8.0,-99.0,-99.0
3096,2021-12-07T10:00,11217372,19.4,12.3,203.7,5,0.1,5.4,99.0,-99.0
3097,2021-12-07T10:00,11217225,6.1,15.8,116.6,6,0.0,1.7,68.0,-99.0
3098,2021-12-07T10:00,1210847,10.1,11.5,295.5,6,0.0,2.8,95.0,-99.0
3099,2021-12-07T10:00,1210848,7.6,12.1,-99.0,6,0.0,2.1,97.0,-99.0
3100,2021-12-07T10:00,1210744,12.2,14.4,355.3,7,0.0,3.4,92.0,-99.0
3101,2021-12-07T10:00,1240546,22.3,13.8,227.0,6,0.9,6.2,100.0,1019.8
3102,2021-12-07T10:00,1210851,6.8,10.9,460.4,5,0.0,1.9,100.0,1024.7
3103,2021-12-07T10:00,6213013,20.2,7.8,-99.0,6,-99.0,5.6,100.0,-99.0
3104,2021-12-07T10:00,6213611,13.3,13.8,-99.0,6,0.2,3.7,89.0,-99.0
3105,2021-12-07T10:00,6213613,-99.0,13.3,-99.0,0,0.0,-99.0,99.0,-99.0
3106,2021-12-07T10:00,6213614,11.2,14.0,-99.0,6,0.3,3.1,86.0,-99.0
3107,2021-12-07T10:00,6213615,9.7,15.0,-99.0,5,0.1,2.7,91.0,-99.0
3108,2021-12-07T10:00,6213616,10.1,13.6,-99.0,6,0.0,2.8,88.0,-99.0
3109,2021-12-07T10:00,6213617,12.6,14.4,-99.0,7,0.2,3.5,88.0,-99.0
3110,2021-12-07T10:00,6213619,8.3,13.9,-99.0,5,0.2,2.3,93.0,-99.0
3111,2021-12-07T10:00,6213620,17.3,13.1,-99.0,6,-99.0,4.8,95.0,-99.0
3112,2021-12-07T10:00,1210864,4.3,11.7,351.2,7,-99.0,1.2,-99.0,-99.0
3113,2021-12-07T10:00,1240566,6.8,12.0,-99.0,6,0.0,1.9,90.0,-99.0
3114,2021-12-07T10:00,1210874,11.5,12.0,-99.0,8,0.0,3.2,92.0,-99.0
3115,2021-12-07T10:00,1210878,2.9,10.5,834.1,0,0.0,0.8,94.0,1026.3
3116,2021-12-07T00:00,1210881,5.4,9.7,-99.0,9,0.0,1.5,83.0,1026.9
3117,2021-12-07T00:00,1210883,4.3,8.9,-99.0,7,0.0,1.2,91.0,1026.6
3118,2021-12-07T00:00,1200533,13.3,12.6,-99.0,0,-99.0,3.7,90.0,1027.3
3119,2021-12-07T00:00,1210865,9.4,8.7,-99.0,7,0.0,2.6,89.0,1027.8
3120,2021-12-07T00:00,11217430,9.7,15.5,0.0,9,0.0,2.7,93.0,-99.0
3121,2021-12-07T00:00,6212121,2.9,10.8,4.3,3,-99.0,0.8,100.0,1024.2
3122,2021-12-07T00:00,6212122,0.7,10.9,2.4,3,0.6,0.2,100.0,1024.6
3123,2021-12-07T00:00,1210907,14.4,-99.0,-99.0,9,0.2,4.0,-99.0,-99.0
3124,2021-12-07T00:00,6212124,9.0,12.2,2.4,5,0.6,2.5,100.0,1024.8
3125,2021-12-07T00:00,6212125,1.8,12.0,2.4,9,1.2,0.5,97.0,1024.8
3126,2021-12-07T00:00,6212126,7.6,12.6,2.4,3,0.9,2.1,98.0,1024.3
3127,2021-12-07T00:00,1200560,6.8,9.4,-99.0,6,0.1,1.9,99.0,1027.1
3128,2021-12-07T00:00,1210867,11.5,9.9,0.0,9,0.0,3.2,96.0,-99.0
3129,2021-12-07T00:00,1210632,1.1,10.9,-99.0,4,0.0,0.3,88.0,-99.0
3130,2021-12-07T00:00,1210932,5.8,14.8,-99.0,6,0.0,1.6,69.0,-99.0
3131,2021-12-07T00:00,1210747,0.0,14.6,-99.0,0,0.0,0.0,100.0,-99.0
3132,2021-12-07T00:00,1200535,4.7,13.5,0.0,6,0.0,1.3,100.0,1027.1
3133,2021-12-07T00:00,1210721,-99.0,13.1,-99.0,0,0.3,-99.0,97.0,-99.0
3134,2021-12-07T00:00,1210956,12.2,18.5,0.1,4,0.0,3.4,65.0,-99.0
3135,2021-12-07T00:00,1210637,16.2,9.2,0.0,6,0.0,4.5,99.0,-99.0
3136,2021-12-07T00:00,1210960,15.8,15.6,-99.0,5,0.0,4.4,85.0,1028.8
3137,2021-12-07T00:00,1210965,-99.0,14.0,0.0,0,0.0,-99.0,81.0,-99.0
3138,2021-12-07T00:00,1210967,-99.0,14.0,0.0,0,0.0,-99.0,84.0,-99.0
3139,2021-12-07T00:00,1210970,-99.0,7.2,0.0,0,0.0,-99.0,26.0,-99.0
3140,2021-12-07T00:00,1210972,32.8,8.2,0.0,4,0.0,9.1,89.0,-99.0
3141,2021-12-07T00:00,1210973,17.3,6.8,-99.0,2,0.0,4.8,59.0,-99.0
3142,2021-12-07T00:00,1210974,-99.0,8.9,-99.0,0,0.0,-99.0,13.0,-99.0
3143,2021-12-07T00:00,1210975,-99.0,10.8,40.5,0,0.0,-99.0,40.0,-99.0
3144,2021-12-07T00:00,1210976,1.8,11.7,-99.0,1,0.0,0.5,82.0,-99.0
3145,2021-12-07T00:00,1210977,7.2,15.8,-99.0,3,0.0,2.0,70.0,-99.0
3146,2021-12-07T00:00,1210978,13.3,17.4,-99.0,8,0.0,3.7,69.0,-99.0
3147,2021-12-07T00:00,1240675,-99.0,9.9,-99.0,0,0.2,-99.0,98.0,-99.0
3148,2021-12-07T00:00,1210980,32.0,9.6,-99.0,3,0.0,8.9,99.0,-99.0
3149,2021-12-07T00:00,11217510,22.7,9.8,0.0,6,0.0,6.3,99.0,-99.0
3150,2021-12-07T00:00,1210984,-99.0,12.1,0.2,0,0.0,-99.0,71.0,-99.0
3151,2021-12-07T00:00,1210986,0.7,18.1,-99.0,8,0.0,0.2,62.0,1027.3
3152,2021-12-07T00:00,1210987,5.0,11.7,-99.0,3,0.0,1.4,76.0,-99.0
3153,2021-12-07T00:00,1210990,7.6,15.4,-99.0,4,0.0,2.1,69.0,1027.7
3154,2021-12-07T00:00,1200571,12.2,10.1,0.1,8,0.0,3.4,100.0,1026.0
3155,2021-12-07T00:00,5210758,6.8,11.7,-99.0,5,0.0,1.9,96.0,-99.0
3156,2021-12-07T00:00,1210513,2.2,17.0,0.9,4,0.0,0.6,64.0,-99.0
3157,2021-12-07T00:00,6212123,1.1,11.4,3.0,9,-99.0,0.3,100.0,1025.5
3158,2021-12-07T00:00,1200522,15.8,17.5,-99.0,2,0.0,4.4,58.0,1027.9
3159,2021-12-07T00:00,6215360,3.2,12.9,0.0,5,0.0,0.9,100.0,1027.1
3160,2021-12-07T00:00,1210577,5.0,12.2,0.0,1,0.0,1.4,99.0,-99.0
3161,2021-12-07T00:00,11217625,4.3,8.8,0.0,6,0.0,1.2,82.0,-99.0
3162,2021-12-07T00:00,6214522,6.5,11.8,-99.0,6,0.0,1.8,100.0,-99.0
3163,2021-12-07T00:00,6214523,-99.0,-99.0,0.0,0,-99.0,-99.0,99.0,-99.0
3164,2021-12-07T00:00,1210604,5.4,12.3,-99.0,8,0.5,1.5,100.0,1023.3
3165,2021-12-07T00:00,11217645,9.4,11.9,0.0,7,0.0,2.6,83.0,-99.0
3166,2021-12-07T00:00,1210606,9.7,10.4,0.0,5,0.5,2.7,97.0,1023.6
3167,2021-12-07T00:00,1210611,6.1,8.7,0.0,6,0.0,1.7,99.0,-99.0
3168,2021-12-07T00:00,1210612,2.9,8.1,-99.0,7,0.0,0.8,100.0,-99.0
3169,2021-12-07T00:00,1210750,8.6,13.7,10.3,7,0.0,2.4,94.0,-99.0
3170,2021-12-07T00:00,1210615,2.2,11.9,0.0,4,-99.0,0.6,99.0,-99.0
3171,2021-12-07T00:00,1210616,3.2,9.8,0.0,3,0.0,0.9,98.0,1025.2
3172,2021-12-07T00:00,1210619,0.0,9.7,-99.0,3,-99.0,0.0,99.0,-99.0
3173,2021-12-07T00:00,1210622,1.8,11.8,0.0,4,0.3,0.5,100.0,-99.0
3174,2021-12-07T00:00,6210817,8.3,12.4,-99.0,6,0.0,2.3,98.0,1026.8
3175,2021-12-07T00:00,1210630,1.1,10.4,0.0,0,0.3,0.3,99.0,-99.0
3176,2021-12-07T00:00,11217160,9.7,15.8,0.0,3,0.0,2.7,73.0,-99.0
3177,2021-12-07T00:00,1210635,3.2,9.0,-99.0,7,0.0,0.9,96.0,-99.0
3178,2021-12-07T00:00,11217165,6.1,15.1,0.0,7,0.0,1.7,81.0,-99.0
3179,2021-12-07T00:00,1210643,0.7,11.5,-99.0,8,0.6,0.2,100.0,-99.0
3180,2021-12-07T00:00,1210644,0.7,9.2,0.0,6,0.1,0.2,95.0,-99.0
3181,2021-12-07T00:00,1200559,6.1,9.6,-99.0,6,0.3,1.7,100.0,1025.6
3182,2021-12-07T00:00,1210649,3.2,13.5,0.0,5,-99.0,0.9,99.0,-99.0
3183,2021-12-07T00:00,1210654,4.7,10.8,0.0,2,0.0,1.3,86.0,1025.0
3184,2021-12-07T00:00,1210655,2.5,13.0,-99.0,4,0.0,0.7,83.0,-99.0
3185,2021-12-07T00:00,1210657,1.8,-99.0,0.6,1,0.9,0.5,-99.0,-99.0
3186,2021-12-07T00:00,1210663,8.6,8.3,0.0,3,0.0,2.4,96.0,-99.0
3187,2021-12-07T00:00,1210666,17.3,9.3,0.0,6,0.1,4.8,99.0,-99.0
3188,2021-12-07T00:00,1210669,0.0,12.0,0.0,7,0.0,0.0,93.0,-99.0
3189,2021-12-07T00:00,11217710,-99.0,10.9,0.0,3,0.0,-99.0,95.0,-99.0
3190,2021-12-07T00:00,1210671,6.8,9.7,0.0,7,0.0,1.9,97.0,-99.0
3191,2021-12-07T00:00,1210746,8.6,13.5,0.0,5,0.0,2.4,100.0,1026.5
3192,2021-12-07T00:00,1210683,14.4,9.8,0.0,7,0.0,4.0,99.0,-99.0
3193,2021-12-07T00:00,1210685,5.4,11.6,0.0,6,0.3,1.5,99.0,-99.0
3194,2021-12-07T00:00,1210686,-99.0,10.0,-99.0,0,0.4,-99.0,99.0,-99.0
3195,2021-12-07T00:00,1210687,5.4,9.1,0.0,9,0.0,1.5,93.0,-99.0
3196,2021-12-07T00:00,11217217,7.2,15.5,0.0,6,0.0,2.0,68.0,-99.0
3197,2021-12-07T00:00,1210697,7.2,14.4,-99.0,6,0.1,2.0,100.0,-99.0
3198,2021-12-07T00:00,1210698,2.2,11.8,-99.0,2,0.0,0.6,76.0,-99.0
3199,2021-12-07T00:00,1210702,13.0,14.8,0.0,6,0.0,3.6,98.0,1025.6
3200,2021-12-07T00:00,1210765,5.8,-99.0,-99.0,7,0.0,1.6,-99.0,1027.1
3201,2021-12-07T00:00,1210704,9.7,14.8,0.0,6,0.4,2.7,100.0,-99.0
3202,2021-12-07T00:00,1210705,0.4,14.0,0.0,5,0.2,0.1,-99.0,-99.0
3203,2021-12-07T00:00,1210707,4.0,14.3,0.0,6,0.2,1.1,97.0,-99.0
3204,2021-12-07T00:00,1210713,12.2,14.8,-99.0,6,0.3,3.4,94.0,-99.0
3205,2021-12-07T00:00,1210767,1.8,11.7,0.0,4,0.0,0.5,99.0,-99.0
3206,2021-12-07T00:00,1210716,9.0,12.3,0.0,6,0.3,2.5,-99.0,-99.0
3207,2021-12-07T00:00,1210718,6.5,14.1,0.0,6,0.2,1.8,98.0,1026.8
3208,2021-12-07T00:00,1210724,2.5,13.1,1.2,3,0.1,0.7,100.0,-99.0
3209,2021-12-07T00:00,1210726,0.0,14.3,0.0,6,0.1,0.0,97.0,-99.0
3210,2021-12-07T00:00,11217255,1.1,14.6,0.0,5,0.0,0.3,69.0,-99.0
3211,2021-12-07T00:00,1210729,2.5,-99.0,16.4,7,0.0,0.7,-99.0,-99.0
3212,2021-12-07T00:00,1210734,4.0,12.8,0.0,5,0.0,1.1,100.0,1026.3
3213,2021-12-07T00:00,1210739,3.2,13.2,0.0,5,0.0,0.9,100.0,-99.0
3214,2021-12-07T00:00,1200501,13.3,18.3,0.0,8,0.1,3.7,86.0,1028.7
3215,2021-12-07T00:00,1200502,12.2,18.3,0.0,8,0.0,3.4,86.0,1029.1
3216,2021-12-07T00:00,1200504,14.8,16.6,-99.0,6,0.0,4.1,74.0,1029.4
3217,2021-12-07T00:00,6214521,3.2,-99.0,-99.0,7,0.0,0.9,99.0,-99.0
3218,2021-12-07T00:00,1200506,26.6,16.8,-99.0,6,0.0,7.4,72.0,1030.1
3219,2021-12-07T00:00,1200507,27.4,17.5,0.0,7,0.0,7.6,74.0,1028.9
3220,2021-12-07T00:00,1200510,3.2,16.2,0.0,1,0.0,0.9,76.0,-99.0
3221,2021-12-07T00:00,1200511,0.0,16.2,-99.0,0,0.0,0.0,76.0,1029.8
3222,2021-12-07T00:00,1200512,21.2,17.1,0.0,7,0.0,5.9,65.0,1030.6
3223,2021-12-07T00:00,1200515,19.4,-99.0,0.0,8,0.0,5.4,-99.0,-99.0
3224,2021-12-07T00:00,1200521,21.6,18.1,-99.0,1,0.0,6.0,61.0,1028.0
3225,2021-12-07T00:00,1210762,2.5,13.5,0.0,7,0.0,0.7,96.0,-99.0
3226,2021-12-07T00:00,1240971,6.5,17.4,0.0,2,0.0,1.8,62.0,-99.0
3227,2021-12-07T00:00,1200524,7.6,17.1,-99.0,2,0.0,2.1,64.0,1028.6
3228,2021-12-07T00:00,1210690,-99.0,9.0,0.0,0,0.0,-99.0,84.0,-99.0
3229,2021-12-07T00:00,1210766,6.1,14.1,0.0,6,0.0,1.7,95.0,-99.0
3230,2021-12-07T00:00,1210605,3.6,12.2,0.0,7,0.4,1.0,98.0,-99.0
3231,2021-12-07T00:00,1210770,1.4,13.2,2.2,4,0.1,0.4,97.0,-99.0
3232,2021-12-07T00:00,1210773,2.2,14.0,0.0,4,0.0,0.6,99.0,-99.0
3233,2021-12-07T00:00,6213014,21.6,10.9,-99.0,6,0.6,6.0,97.0,-99.0
3234,2021-12-07T00:00,6213015,7.6,11.6,-99.0,5,-99.0,2.1,100.0,-99.0
3235,2021-12-07T00:00,6213016,-99.0,9.7,-99.0,0,-99.0,-99.0,94.0,-99.0
3236,2021-12-07T00:00,6213018,-99.0,9.3,-99.0,0,-99.0,-99.0,100.0,-99.0
3237,2021-12-07T00:00,6213019,3.6,9.9,-99.0,1,0.4,1.0,-99.0,-99.0
3238,2021-12-07T00:00,6213020,4.7,9.1,-99.0,6,0.6,1.3,100.0,-99.0
3239,2021-12-07T00:00,6213021,27.0,10.1,-99.0,7,0.8,7.5,97.0,-99.0
3240,2021-12-07T00:00,6213022,7.9,8.4,-99.0,6,0.0,2.2,100.0,-99.0
3241,2021-12-07T00:00,6213023,18.0,10.3,-99.0,6,-99.0,5.0,100.0,-99.0
3242,2021-12-07T00:00,1200545,14.8,13.6,0.0,5,0.3,4.1,99.0,1024.5
3243,2021-12-07T00:00,1210776,2.9,8.8,0.0,5,0.0,0.8,95.0,-99.0
3244,2021-12-07T00:00,1200548,8.3,13.5,0.0,6,0.4,2.3,100.0,1025.9
3245,2021-12-07T00:00,1210789,2.5,8.3,0.0,2,0.0,0.7,95.0,-99.0
3246,2021-12-07T00:00,1210790,20.2,9.1,0.0,3,0.0,5.6,93.0,-99.0
3247,2021-12-07T00:00,1200551,5.4,12.3,0.0,3,1.3,1.5,100.0,1024.2
3248,2021-12-07T00:00,1200554,8.3,11.3,0.0,8,0.0,2.3,78.0,1027.0
3249,2021-12-07T00:00,6213011,-99.0,8.5,-99.0,0,-99.0,-99.0,100.0,-99.0
3250,2021-12-07T00:00,1200558,2.5,9.7,0.0,5,0.0,0.7,100.0,1027.1
3251,2021-12-07T00:00,1200541,5.4,13.2,0.0,8,0.0,1.5,100.0,1027.2
3252,2021-12-07T00:00,1200562,10.4,9.9,0.0,8,0.0,2.9,91.0,1027.1
3253,2021-12-07T00:00,1210803,-99.0,-99.0,0.0,6,0.0,-99.0,-99.0,-99.0
3254,2021-12-07T00:00,1210806,7.9,11.9,0.0,6,0.3,2.2,100.0,-99.0
3255,2021-12-07T00:00,1200567,0.7,10.6,0.0,4,0.0,0.2,100.0,1024.4
3256,2021-12-07T00:00,1200568,29.2,8.2,0.0,7,0.0,8.1,100.0,-99.0
3257,2021-12-07T00:00,1200570,9.7,11.4,0.0,6,0.0,2.7,99.0,1025.9
3258,2021-12-07T00:00,1210783,2.2,7.0,0.0,5,0.0,0.6,100.0,-99.0
3259,2021-12-07T00:00,1210812,0.4,12.6,-99.0,2,0.0,0.1,-99.0,-99.0
3260,2021-12-07T00:00,1200575,2.9,8.9,0.0,5,0.0,0.8,93.0,1025.7
3261,2021-12-07T00:00,1200576,11.2,9.1,-99.0,6,0.0,3.1,93.0,-99.0
3262,2021-12-07T00:00,1200579,6.8,12.9,0.0,6,0.0,1.9,93.0,1027.1
3263,2021-12-07T00:00,1210824,6.1,12.3,0.0,6,0.0,1.7,94.0,-99.0
3264,2021-12-07T00:00,1210826,6.5,12.2,0.0,6,-99.0,1.8,100.0,-99.0
3265,2021-12-07T00:00,1200531,11.9,14.3,-99.0,7,0.0,3.3,94.0,1026.6
3266,2021-12-07T00:00,1210835,5.8,11.8,0.0,7,0.0,1.6,91.0,-99.0
3267,2021-12-07T00:00,1210837,4.7,-99.0,0.0,7,0.0,1.3,95.0,-99.0
3268,2021-12-07T00:00,1210863,0.4,7.5,0.0,6,0.0,0.1,94.0,-99.0
3269,2021-12-07T00:00,1210840,7.9,10.6,0.9,7,0.0,2.2,98.0,-99.0
3270,2021-12-07T00:00,1210788,1.8,9.9,0.4,1,0.0,0.5,100.0,-99.0
3271,2021-12-07T00:00,11217370,6.8,10.8,0.0,6,0.0,1.9,97.0,-99.0
3272,2021-12-07T00:00,6213621,-99.0,12.7,-99.0,0,-99.0,-99.0,95.0,-99.0
3273,2021-12-07T00:00,11217372,20.2,12.4,0.0,7,0.0,5.6,99.0,-99.0
3274,2021-12-07T00:00,11217225,6.1,15.0,0.0,6,0.0,1.7,67.0,-99.0
3275,2021-12-07T00:00,1210847,2.9,9.6,1.1,8,0.0,0.8,92.0,-99.0
3276,2021-12-07T00:00,1210848,3.2,6.1,-99.0,4,0.0,0.9,97.0,-99.0
3277,2021-12-07T00:00,1210744,2.2,12.3,2.0,7,0.0,0.6,94.0,-99.0
3278,2021-12-07T00:00,1240546,11.2,13.7,0.0,5,0.3,3.1,100.0,1023.9
3279,2021-12-07T00:00,1210851,3.2,5.8,0.0,2,0.0,0.9,100.0,1027.2
3280,2021-12-07T00:00,6213013,11.9,6.4,-99.0,5,-99.0,3.3,100.0,-99.0
3281,2021-12-07T00:00,6213611,2.5,12.8,-99.0,2,0.3,0.7,89.0,-99.0
3282,2021-12-07T00:00,6213613,-99.0,13.5,-99.0,0,0.0,-99.0,98.0,-99.0
3283,2021-12-07T00:00,6213615,4.3,14.5,-99.0,5,0.2,1.2,94.0,-99.0
3284,2021-12-07T00:00,6213616,2.2,11.3,-99.0,2,0.9,0.6,96.0,-99.0
3285,2021-12-07T00:00,6213617,2.2,12.2,-99.0,1,0.8,0.6,95.0,-99.0
3286,2021-12-07T00:00,6213619,4.7,13.4,-99.0,5,0.3,1.3,97.0,-99.0
3287,2021-12-07T00:00,6213620,4.7,13.0,-99.0,6,-99.0,1.3,95.0,-99.0
3288,2021-12-07T00:00,1210864,4.3,8.0,0.0,7,-99.0,1.2,-99.0,-99.0
3289,2021-12-07T00:00,1240566,-99.0,10.6,-99.0,0,0.0,-99.0,98.0,-99.0
3290,2021-12-07T00:00,1210874,16.2,11.3,-99.0,8,0.0,4.5,85.0,-99.0
3291,2021-12-07T00:00,1210878,2.5,6.9,0.0,3,0.0,0.7,95.0,1027.5
3292,2021-12-07T20:00,1210881,12.2,15.2,-99.0,6,0.0,3.4,92.0,1021.7
3293,2021-12-07T20:00,1210883,13.7,14.6,-99.0,6,0.0,3.8,93.0,1021.6
3294,2021-12-07T20:00,1200533,15.1,15.5,-99.0,7,-99.0,4.2,88.0,1022.0
3295,2021-12-07T20:00,1210865,10.4,13.0,-99.0,6,0.0,2.9,89.0,1021.9
3296,2021-12-07T20:00,11217430,9.7,12.9,0.0,9,0.0,2.7,71.0,-99.0
3297,2021-12-07T20:00,1210907,14.8,15.2,-99.0,1,0.0,4.1,70.0,1034.4
3298,2021-12-07T20:00,1200560,19.1,8.0,-99.0,8,0.0,5.3,99.0,1017.7
3299,2021-12-07T20:00,1210867,8.6,14.4,0.0,6,0.0,2.4,98.0,-99.0
3300,2021-12-07T20:00,1210632,10.4,10.5,-99.0,7,0.0,2.9,84.0,-99.0
3301,2021-12-07T20:00,1210932,13.3,15.2,-99.0,9,0.0,3.7,75.0,-99.0
3302,2021-12-07T20:00,1210747,8.3,15.5,-99.0,2,2.0,2.3,100.0,-99.0
3303,2021-12-07T20:00,1200535,25.2,14.9,0.0,6,1.5,7.0,100.0,1019.1
3304,2021-12-07T20:00,1210721,-99.0,12.3,-99.0,0,0.0,-99.0,93.0,-99.0
3305,2021-12-07T20:00,1210956,12.2,17.8,0.0,2,0.0,3.4,57.0,-99.0
3306,2021-12-07T20:00,1210637,40.3,8.0,2.3,7,0.0,11.2,92.0,-99.0
3307,2021-12-07T20:00,1210960,1.8,14.6,-99.0,7,0.0,0.5,85.0,1028.3
3308,2021-12-07T20:00,1210965,-99.0,12.7,0.0,0,0.0,-99.0,83.0,-99.0
3309,2021-12-07T20:00,1210967,-99.0,14.4,0.0,0,0.0,-99.0,78.0,-99.0
3310,2021-12-07T20:00,1210970,-99.0,5.2,0.0,0,0.0,-99.0,48.0,-99.0
3311,2021-12-07T20:00,1210972,2.5,7.5,0.0,1,0.0,0.7,94.0,-99.0
3312,2021-12-07T20:00,1210973,28.4,8.4,-99.0,2,0.0,7.9,25.0,-99.0
3313,2021-12-07T20:00,1210974,-99.0,7.0,-99.0,0,0.0,-99.0,16.0,-99.0
3314,2021-12-07T20:00,1210975,-99.0,10.3,48.8,0,0.0,-99.0,31.0,-99.0
3315,2021-12-07T20:00,1210976,4.7,12.0,-99.0,1,0.0,1.3,82.0,-99.0
3316,2021-12-07T20:00,1210977,2.5,15.6,-99.0,2,0.0,0.7,75.0,-99.0
3317,2021-12-07T20:00,1210978,20.9,16.5,-99.0,9,0.0,5.8,61.0,-99.0
3318,2021-12-07T20:00,1240675,-99.0,9.8,-99.0,0,0.0,-99.0,93.0,-99.0
3319,2021-12-07T20:00,1210980,29.5,8.6,-99.0,2,0.0,8.2,97.0,-99.0
3320,2021-12-07T20:00,11217510,10.1,7.9,0.0,8,0.0,2.8,99.0,-99.0
3321,2021-12-07T20:00,1210984,-99.0,12.4,0.0,0,0.0,-99.0,65.0,-99.0
3322,2021-12-07T20:00,1210986,4.0,17.7,-99.0,2,0.0,1.1,62.0,1026.5
3323,2021-12-07T20:00,1210987,8.3,11.3,-99.0,3,0.0,2.3,77.0,-99.0
3324,2021-12-07T20:00,1210990,8.3,15.1,-99.0,8,0.0,2.3,68.0,1027.2
3325,2021-12-07T20:00,1200571,25.2,11.0,0.0,7,0.1,7.0,100.0,1017.3
3326,2021-12-07T20:00,1210513,2.2,15.6,0.0,8,0.0,0.6,65.0,-99.0
3327,2021-12-07T20:00,1200522,3.2,17.8,-99.0,1,0.0,0.9,61.0,1027.0
3328,2021-12-07T20:00,6215360,25.2,14.8,0.0,7,1.2,7.0,97.0,1019.0
3329,2021-12-07T20:00,1210577,15.8,14.5,0.0,6,0.0,4.4,-99.0,-99.0
3330,2021-12-07T20:00,11217625,5.8,7.6,0.0,8,0.0,1.6,91.0,-99.0
3331,2021-12-07T20:00,6214522,19.4,12.6,-99.0,7,2.4,5.4,100.0,-99.0
3332,2021-12-07T20:00,6214523,-99.0,-99.0,0.0,0,-99.0,-99.0,98.0,-99.0
3333,2021-12-07T20:00,1210604,10.8,9.8,-99.0,7,1.3,3.0,100.0,1015.4
3334,2021-12-07T20:00,11217645,6.1,10.6,0.0,3,0.0,1.7,82.0,-99.0
3335,2021-12-07T20:00,1210606,24.5,4.6,0.0,7,3.1,6.8,97.0,1013.7
3336,2021-12-07T20:00,1210611,19.8,4.2,0.0,7,0.1,5.5,90.0,-99.0
3337,2021-12-07T20:00,1210612,16.2,5.7,-99.0,7,0.0,4.5,89.0,-99.0
3338,2021-12-07T20:00,1210750,20.9,14.4,0.5,7,0.7,5.8,94.0,-99.0
3339,2021-12-07T20:00,1210615,4.7,11.3,0.0,5,-99.0,1.3,81.0,-99.0
3340,2021-12-07T20:00,1210616,6.8,7.7,0.0,5,0.0,1.9,76.0,1015.0
3341,2021-12-07T20:00,1210619,12.2,6.9,-99.0,7,-99.0,3.4,92.0,-99.0
3342,2021-12-07T20:00,1210622,5.4,9.8,0.0,6,0.1,1.5,93.0,-99.0
3343,2021-12-07T20:00,6210817,23.0,14.5,-99.0,6,0.3,6.4,94.0,1017.7
3344,2021-12-07T20:00,1210630,6.8,10.0,0.0,0,0.0,1.9,81.0,-99.0
3345,2021-12-07T20:00,11217160,14.8,15.1,8.1,4,0.0,4.1,84.0,-99.0
3346,2021-12-07T20:00,1210635,19.1,8.6,-99.0,7,0.0,5.3,89.0,-99.0
3347,2021-12-07T20:00,11217165,19.4,15.6,0.0,3,0.0,5.4,82.0,-99.0
3348,2021-12-07T20:00,1210643,8.6,9.4,-99.0,7,0.0,2.4,94.0,-99.0
3349,2021-12-07T20:00,1210644,2.9,7.4,0.0,8,0.0,0.8,85.0,-99.0
3350,2021-12-07T20:00,1200559,13.3,8.3,-99.0,8,0.0,3.7,100.0,1016.0
3351,2021-12-07T20:00,1210649,5.0,9.8,0.0,7,-99.0,1.4,99.0,-99.0
3352,2021-12-07T20:00,1210654,15.5,10.1,0.0,7,0.0,4.3,82.0,1014.3
3353,2021-12-07T20:00,1210655,11.5,12.2,-99.0,8,0.0,3.2,69.0,-99.0
3354,2021-12-07T20:00,1210657,3.6,-99.0,0.0,5,0.0,1.0,-99.0,-99.0
3355,2021-12-07T20:00,1210663,21.6,6.7,0.0,8,0.0,6.0,93.0,-99.0
3356,2021-12-07T20:00,1210666,19.1,7.5,0.0,7,0.0,5.3,99.0,-99.0
3357,2021-12-07T20:00,1210669,2.2,10.0,0.0,8,0.1,0.6,91.0,-99.0
3358,2021-12-07T20:00,1210671,28.8,9.7,0.0,7,0.0,8.0,91.0,-99.0
3359,2021-12-07T20:00,1210746,21.2,13.8,0.1,8,1.0,5.9,98.0,1018.7
3360,2021-12-07T20:00,1210683,27.4,7.5,0.3,7,0.6,7.6,100.0,-99.0
3361,2021-12-07T20:00,1210685,9.0,10.4,0.0,7,0.0,2.5,94.0,-99.0
3362,2021-12-07T20:00,1210686,-99.0,7.7,-99.0,0,1.0,-99.0,99.0,-99.0
3363,2021-12-07T20:00,1210687,22.0,12.2,0.0,6,0.1,6.1,84.0,-99.0
3364,2021-12-07T20:00,11217217,16.6,15.7,0.0,8,0.0,4.6,66.0,-99.0
3365,2021-12-07T20:00,1210697,4.7,12.3,-99.0,6,0.0,1.3,98.0,-99.0
3366,2021-12-07T20:00,1210698,31.0,11.3,-99.0,7,0.4,8.6,80.0,-99.0
3367,2021-12-07T20:00,1210702,5.0,12.1,0.3,8,0.0,1.4,92.0,1018.0
3368,2021-12-07T20:00,1210765,32.0,-99.0,-99.0,7,0.2,8.9,-99.0,1019.3
3369,2021-12-07T20:00,1210704,3.2,12.2,1.3,9,0.0,0.9,98.0,-99.0
3370,2021-12-07T20:00,1210705,0.0,12.0,0.0,8,0.2,0.0,-99.0,-99.0
